2867|20|5001-10000|3|0|
2868|11|5001-10000|5|2|
2869|20|501-1000|1|4|
2870|7|0-500|1|1|
2871|12|0-500|3|0|
2872|4|0-500|1|2|
2873|6|0-500|4|0|
2874|14|5001-10000|4|2|
2875|13|1001-5000|4|4|
2876|19|501-1000|2|2|
2877|14|1001-5000|5|4|
2878|11|501-1000|4|3|
2879|7|5001-10000|1|0|
2880|15|10001+|0|3|
2881|19|1001-5000|0|4|
2882|12|1001-5000|1|0|
2883|12|10001+|4|1|
2884|7|10001+|5|0|
2885|15|0-500|5|3|
2886|1|501-1000|5|3|
2887|8|1001-5000|0|0|
2888|12|5001-10000|1|0|
2889|14|10001+|5|4|
2890|4|501-1000|3|0|
2891|13|1001-5000|2|4|
2892|19|0-500|2|2|
2893|19|5001-10000|1|0|
2894|9|10001+|2|0|
2895|2|0-500|5|0|
2896|10|0-500|3|0|
2897|16|1001-5000|1|2|
2898|12|1001-5000|3|0|
2899|5|10001+|2|1|
2900|15|0-500|4|1|
2901|12|0-500|1|1|
2902|13|501-1000|2|3|
2903|14|0-500|4|2|
2904|10|10001+|5|0|
2905|11|501-1000|2|1|
2906|6|5001-10000|1|2|
2907|9|10001+|3|1|
2908|4|10001+|3|1|
2909|1|1001-5000|1|0|
2910|14|10001+|3|3|
2911|6|0-500|5|1|
2912|16|1001-5000|2|4|
2913|9|0-500|1|2|
2914|2|5001-10000|0|4|
2915|15|501-1000|2|2|
2916|18|0-500|5|2|
2917|8|1001-5000|5|2|
2918|6|0-500|4|2|
2919|11|501-1000|5|3|
2920|2|501-1000|3|2|
2921|13|0-500|3|4|
2922|4|0-500|2|1|
2923|14|1001-5000|4|2|
2924|3|1001-5000|2|4|
2925|20|0-500|3|1|
2926|6|10001+|1|1|
2927|3|10001+|2|3|
2928|6|5001-10000|4|1|
2929|10|10001+|4|2|
2930|11|1001-5000|0|2|
2931|14|0-500|3|2|
2932|10|0-500|0|0|
2933|1|1001-5000|0|1|
2934|12|5001-10000|0|2|
2935|18|5001-10000|3|3|
2936|8|1001-5000|1|1|
2937|7|501-1000|0|2|
2938|19|0-500|2|2|
2939|4|501-1000|2|1|
2940|13|5001-10000|3|1|
2941|11|0-500|2|1|
2942|20|1001-5000|3|1|
2943|12|501-1000|3|3|
2944|4|0-500|0|1|
2945|4|1001-5000|5|1|
2946|11|10001+|1|0|
2947|13|1001-5000|4|1|
2948|8|501-1000|3|4|
2949|1|10001+|4|4|
2950|4|1001-5000|3|0|
2951|5|1001-5000|1|0|
2952|4|0-500|0|0|
2953|1|5001-10000|2|1|
2954|5|10001+|4|1|
2955|12|0-500|4|3|
2956|8|0-500|2|0|
2957|17|1001-5000|0|0|
2958|8|1001-5000|1|4|
2959|1|501-1000|3|0|
2960|7|1001-5000|0|1|
2961|17|0-500|2|3|
2962|20|10001+|1|3|
2963|7|501-1000|2|1|
2964|19|5001-10000|5|4|
2965|3|10001+|1|4|
2966|12|501-1000|1|1|
2967|19|10001+|5|2|
2968|12|10001+|5|3|
2969|17|501-1000|1|1|
2970|16|10001+|2|0|
2971|1|501-1000|2|0|
2972|11|5001-10000|2|0|
2973|13|1001-5000|3|1|
2974|11|5001-10000|4|1|
2975|4|10001+|0|3|
2976|19|1001-5000|0|0|
2977|1|0-500|5|2|
2978|20|5001-10000|2|2|
2979|7|0-500|2|3|
2980|1|501-1000|1|2|
2981|13|0-500|4|1|
2982|15|0-500|2|0|
2983|15|0-500|5|4|
2984|6|1001-5000|5|3|
2985|16|0-500|0|2|
2986|10|5001-10000|0|2|
2987|14|1001-5000|4|4|
2988|15|0-500|4|2|
2989|20|501-1000|1|3|
2990|13|5001-10000|1|2|
2991|17|10001+|3|0|
2992|15|10001+|1|1|
2993|6|10001+|2|2|
2994|15|5001-10000|1|4|
2995|6|0-500|0|4|
2996|11|501-1000|2|1|
2997|9|5001-10000|1|4|
2998|14|501-1000|0|4|
2999|16|501-1000|0|0|
3000|10|501-1000|1|4|
3001|14|5001-10000|5|3|
3002|2|10001+|2|4|
3003|4|0-500|5|4|
3004|13|10001+|4|2|
3005|4|1001-5000|4|1|
3006|7|5001-10000|5|0|
3007|2|0-500|5|2|
3008|11|501-1000|5|0|
3009|20|5001-10000|2|4|
3010|15|10001+|5|1|
3011|19|501-1000|5|2|
3012|18|501-1000|3|0|
3013|5|0-500|1|3|
3014|1|1001-5000|4|3|
3015|8|1001-5000|1|4|
3016|7|10001+|0|0|
3017|6|501-1000|1|3|
3018|15|0-500|4|0|
3019|2|5001-10000|0|3|
3020|16|1001-5000|3|0|
3021|4|501-1000|4|1|
3022|3|0-500|0|0|
3023|17|0-500|5|2|
3024|20|5001-10000|2|2|
3025|12|5001-10000|0|0|
3026|2|5001-10000|4|3|
3027|19|10001+|4|0|
3028|12|5001-10000|3|0|
3029|5|0-500|0|2|
3030|15|5001-10000|5|4|
3031|17|10001+|3|3|
3032|17|5001-10000|0|3|
3033|4|1001-5000|3|2|
3034|4|1001-5000|5|1|
3035|14|5001-10000|2|2|
3036|10|1001-5000|4|4|
3037|9|1001-5000|2|3|
3038|20|5001-10000|2|3|
3039|10|5001-10000|1|0|
3040|16|0-500|1|2|
3041|1|0-500|4|0|
3042|20|501-1000|4|3|
3043|2|0-500|5|1|
3044|1|10001+|0|4|
3045|4|1001-5000|5|0|
3046|14|10001+|2|1|
3047|9|501-1000|2|3|
3048|11|1001-5000|1|3|
3049|10|501-1000|0|3|
3050|10|10001+|2|1|
3051|18|10001+|1|2|
3052|5|10001+|5|1|
3053|19|1001-5000|0|3|
3054|7|1001-5000|2|3|
3055|6|1001-5000|4|3|
3056|5|0-500|4|4|
3057|19|1001-5000|0|4|
3058|8|10001+|3|4|
3059|10|10001+|4|1|
3060|3|501-1000|0|2|
3061|9|501-1000|0|4|
3062|14|5001-10000|5|2|
3063|17|10001+|0|1|
3064|12|5001-10000|1|0|
3065|18|5001-10000|3|1|
3066|15|5001-10000|4|2|
3067|11|10001+|1|2|
3068|3|10001+|1|0|
3069|17|5001-10000|1|2|
3070|14|0-500|3|3|
3071|19|1001-5000|1|4|
3072|3|10001+|5|4|
3073|6|10001+|4|4|
3074|8|0-500|3|2|
3075|3|1001-5000|4|0|
3076|3|501-1000|2|0|
3077|17|501-1000|4|4|
3078|1|5001-10000|4|2|
3079|1|0-500|3|1|
3080|9|5001-10000|0|4|
3081|8|0-500|4|0|
3082|12|1001-5000|4|1|
3083|20|5001-10000|5|2|
3084|10|501-1000|1|1|
3085|19|0-500|3|4|
3086|5|1001-5000|4|2|
3087|1|5001-10000|4|4|
3088|12|10001+|1|0|
3089|10|10001+|3|3|
3090|4|1001-5000|2|2|
3091|5|0-500|0|0|
3092|11|5001-10000|2|3|
3093|15|501-1000|0|0|
3094|1|5001-10000|1|3|
3095|6|5001-10000|2|1|
3096|14|501-1000|4|4|
3097|16|0-500|1|2|
3098|2|0-500|0|2|
3099|7|0-500|1|2|
3100|1|5001-10000|1|4|
3101|11|0-500|4|4|
3102|16|10001+|4|0|
3103|17|1001-5000|3|4|
3104|6|1001-5000|3|2|
3105|6|1001-5000|1|1|
3106|16|501-1000|5|3|
3107|14|1001-5000|1|1|
3108|4|10001+|4|0|
3109|18|1001-5000|4|1|
3110|16|0-500|4|4|
3111|15|5001-10000|4|1|
3112|4|5001-10000|4|4|
3113|20|0-500|3|3|
3114|11|10001+|2|1|
3115|9|1001-5000|0|1|
3116|13|0-500|4|1|
3117|18|10001+|2|1|
3118|2|501-1000|2|0|
3119|2|10001+|5|3|
3120|5|501-1000|2|2|
3121|8|501-1000|2|4|
3122|19|1001-5000|4|4|
3123|12|10001+|5|1|
3124|3|1001-5000|1|1|
3125|5|0-500|1|0|
3126|18|1001-5000|0|4|
3127|11|0-500|2|1|
3128|12|0-500|0|3|
3129|19|1001-5000|1|1|
3130|20|501-1000|5|4|
3131|20|10001+|5|4|
3132|15|10001+|3|1|
3133|16|10001+|2|3|
3134|2|10001+|0|2|
3135|4|10001+|0|1|
3136|15|1001-5000|0|1|
3137|18|1001-5000|0|2|
3138|19|5001-10000|3|2|
3139|16|0-500|0|0|
3140|2|5001-10000|5|4|
3141|4|5001-10000|4|3|
3142|13|1001-5000|1|0|
3143|15|0-500|2|4|
3144|5|5001-10000|0|2|
3145|18|10001+|1|4|
3146|4|1001-5000|4|0|
3147|1|501-1000|5|3|
3148|20|10001+|4|1|
3149|11|501-1000|5|3|
3150|3|10001+|1|4|
3151|14|10001+|0|1|
3152|6|1001-5000|0|0|
3153|17|1001-5000|2|0|
3154|16|1001-5000|2|2|
3155|3|5001-10000|1|1|
3156|20|5001-10000|5|3|
3157|16|0-500|3|3|
3158|5|5001-10000|1|1|
3159|16|10001+|4|1|
3160|14|0-500|0|0|
3161|8|10001+|1|4|
3162|7|0-500|1|4|
3163|18|501-1000|0|3|
3164|4|10001+|2|3|
3165|3|10001+|0|2|
3166|20|1001-5000|5|0|
3167|5|10001+|1|0|
3168|17|0-500|2|0|
3169|19|1001-5000|4|3|
3170|2|0-500|0|1|
3171|2|501-1000|5|3|
3172|2|0-500|3|3|
3173|5|10001+|0|3|
3174|18|10001+|5|3|
3175|19|1001-5000|5|1|
3176|5|10001+|3|0|
3177|5|1001-5000|2|4|
3178|20|1001-5000|0|1|
3179|16|501-1000|4|4|
3180|20|10001+|5|4|
3181|15|501-1000|3|2|
3182|13|0-500|5|2|
3183|9|5001-10000|5|1|
3184|6|501-1000|1|4|
3185|6|5001-10000|5|4|
3186|6|0-500|1|1|
3187|2|1001-5000|1|0|
3188|3|501-1000|5|1|
3189|13|5001-10000|3|0|
3190|6|10001+|0|4|
3191|14|0-500|5|0|
3192|15|10001+|5|3|
3193|15|5001-10000|4|1|
3194|12|5001-10000|1|4|
3195|2|5001-10000|1|3|
3196|9|5001-10000|3|2|
3197|2|5001-10000|0|4|
3198|14|0-500|1|1|
3199|13|0-500|4|2|
3200|9|5001-10000|2|1|
3201|9|0-500|0|2|
3202|5|501-1000|5|3|
3203|10|501-1000|4|0|
3204|7|1001-5000|5|3|
3205|1|501-1000|1|3|
3206|16|1001-5000|3|0|
3207|20|501-1000|1|3|
3208|8|10001+|2|2|
3209|14|5001-10000|1|2|
3210|20|0-500|3|3|
3211|6|501-1000|5|3|
3212|4|1001-5000|2|4|
3213|15|10001+|4|2|
3214|19|5001-10000|3|1|
3215|3|1001-5000|3|4|
3216|7|5001-10000|5|4|
3217|17|5001-10000|0|0|
3218|10|5001-10000|3|0|
3219|9|10001+|5|0|
3220|19|5001-10000|2|4|
3221|6|1001-5000|2|3|
3222|17|10001+|0|3|
3223|13|5001-10000|0|2|
3224|18|10001+|2|0|
3225|16|501-1000|0|2|
3226|20|501-1000|2|3|
3227|9|0-500|5|2|
3228|18|0-500|5|2|
3229|2|0-500|4|1|
3230|19|1001-5000|1|2|
3231|16|1001-5000|4|3|
3232|17|1001-5000|1|1|
3233|14|1001-5000|1|2|
3234|1|501-1000|1|0|
3235|14|501-1000|4|4|
3236|19|5001-10000|3|0|
3237|11|1001-5000|1|0|
3238|3|501-1000|2|2|
3239|2|0-500|0|2|
3240|11|10001+|1|4|
3241|18|5001-10000|4|4|
3242|7|1001-5000|2|3|
3243|6|10001+|1|2|
3244|1|5001-10000|5|4|
3245|9|10001+|5|0|
3246|11|501-1000|0|4|
3247|2|0-500|1|4|
3248|16|10001+|5|1|
3249|11|501-1000|5|1|
3250|15|10001+|0|2|
3251|11|501-1000|0|0|
3252|13|5001-10000|1|3|
3253|13|10001+|4|4|
3254|19|0-500|5|1|
3255|4|10001+|4|4|
3256|9|10001+|4|3|
3257|20|1001-5000|3|4|
3258|3|1001-5000|3|1|
3259|14|501-1000|2|3|
3260|6|5001-10000|4|1|
3261|17|1001-5000|1|4|
3262|9|10001+|2|1|
3263|4|10001+|1|3|
3264|13|501-1000|2|1|
3265|6|501-1000|5|0|
3266|17|10001+|5|3|
3267|7|501-1000|0|4|
3268|1|10001+|2|2|
3269|13|10001+|4|3|
3270|11|0-500|1|4|
3271|3|10001+|3|0|
3272|8|10001+|1|1|
3273|7|0-500|0|4|
3274|14|10001+|2|0|
3275|10|10001+|4|0|
3276|8|5001-10000|2|3|
3277|5|0-500|3|1|
3278|8|1001-5000|5|0|
3279|16|5001-10000|1|1|
3280|17|1001-5000|4|3|
3281|8|1001-5000|3|1|
3282|7|501-1000|2|3|
3283|13|10001+|2|2|
3284|15|0-500|4|2|
3285|5|10001+|3|2|
3286|3|501-1000|0|2|
3287|7|10001+|3|1|
3288|8|5001-10000|4|0|
3289|15|5001-10000|3|0|
3290|15|501-1000|2|3|
3291|11|10001+|0|2|
3292|11|0-500|0|0|
3293|20|0-500|5|4|
3294|18|10001+|3|1|
3295|9|501-1000|1|3|
3296|1|1001-5000|1|0|
3297|18|1001-5000|0|4|
3298|11|5001-10000|1|3|
3299|17|501-1000|4|4|
3300|1|5001-10000|0|1|
3301|4|10001+|2|1|
3302|14|10001+|4|0|
3303|13|501-1000|2|0|
3304|7|501-1000|4|0|
3305|13|1001-5000|0|2|
3306|4|501-1000|4|1|
3307|16|501-1000|5|3|
3308|9|5001-10000|5|3|
3309|10|5001-10000|2|4|
3310|14|501-1000|0|3|
3311|5|0-500|5|1|
3312|19|5001-10000|0|2|
3313|4|501-1000|0|1|
3314|16|1001-5000|5|4|
3315|18|10001+|1|3|
3316|19|10001+|0|1|
3317|3|501-1000|5|0|
3318|2|501-1000|5|1|
3319|14|1001-5000|3|3|
3320|16|10001+|1|1|
3321|12|10001+|1|4|
3322|2|0-500|1|0|
3323|11|0-500|5|0|
3324|12|5001-10000|2|2|
3325|19|1001-5000|0|4|
3326|11|501-1000|1|3|
3327|15|5001-10000|3|3|
3328|16|0-500|2|4|
3329|4|501-1000|2|1|
3330|7|1001-5000|3|0|
3331|10|10001+|5|2|
3332|4|0-500|3|4|
3333|20|10001+|5|1|
3334|11|1001-5000|3|2|
3335|18|10001+|5|2|
3336|16|5001-10000|5|2|
3337|7|5001-10000|5|4|
3338|15|0-500|5|2|
3339|17|5001-10000|0|4|
3340|9|1001-5000|5|3|
3341|2|5001-10000|5|2|
3342|17|10001+|2|2|
3343|17|1001-5000|2|2|
3344|15|1001-5000|0|2|
3345|7|5001-10000|2|0|
3346|1|0-500|5|2|
3347|4|0-500|0|3|
3348|3|5001-10000|2|3|
3349|13|0-500|4|2|
3350|17|1001-5000|1|2|
3351|20|1001-5000|5|2|
3352|1|10001+|5|4|
3353|18|501-1000|5|3|
3354|11|0-500|4|0|
3355|16|501-1000|4|2|
3356|20|501-1000|4|2|
3357|19|0-500|5|2|
3358|6|5001-10000|2|0|
3359|20|5001-10000|2|1|
3360|17|0-500|5|4|
3361|15|501-1000|0|4|
3362|20|1001-5000|2|2|
3363|5|10001+|4|1|
3364|18|501-1000|3|0|
3365|13|5001-10000|3|0|
3366|1|10001+|0|4|
3367|8|10001+|1|1|
3368|5|0-500|2|4|
3369|11|5001-10000|4|1|
3370|16|1001-5000|3|1|
3371|1|501-1000|5|1|
3372|4|501-1000|3|0|
3373|15|10001+|4|2|
3374|5|5001-10000|1|4|
3375|6|501-1000|0|1|
3376|18|501-1000|2|3|
3377|15|501-1000|2|2|
3378|3|501-1000|2|4|
3379|9|501-1000|3|1|
3380|13|5001-10000|0|2|
3381|20|501-1000|0|0|
3382|16|0-500|1|3|
3383|15|10001+|1|2|
3384|18|10001+|5|2|
3385|11|0-500|0|1|
3386|14|5001-10000|4|0|
3387|16|501-1000|1|2|
3388|20|501-1000|0|0|
3389|19|0-500|3|2|
3390|14|5001-10000|2|1|
3391|6|5001-10000|5|0|
3392|10|10001+|3|3|
3393|17|5001-10000|1|4|
3394|13|10001+|0|2|
3395|19|1001-5000|1|4|
3396|7|5001-10000|5|0|
3397|6|10001+|0|4|
3398|15|501-1000|1|2|
3399|9|10001+|3|2|
3400|14|501-1000|1|3|
3401|14|0-500|2|0|
3402|7|1001-5000|2|1|
3403|20|10001+|0|2|
3404|6|5001-10000|3|0|
3405|13|0-500|3|4|
3406|1|1001-5000|5|2|
3407|18|0-500|2|0|
3408|20|10001+|1|2|
3409|3|5001-10000|2|0|
3410|6|10001+|1|0|
3411|14|5001-10000|4|1|
3412|2|501-1000|3|2|
3413|12|501-1000|5|1|
3414|2|0-500|4|0|
3415|2|0-500|5|1|
3416|18|1001-5000|1|4|
3417|11|501-1000|5|1|
3418|12|10001+|2|3|
3419|7|501-1000|4|4|
3420|8|1001-5000|0|2|
3421|1|5001-10000|5|0|
3422|6|0-500|2|2|
3423|8|1001-5000|5|0|
3424|7|10001+|2|3|
3425|18|10001+|0|2|
3426|19|10001+|0|3|
3427|7|1001-5000|2|4|
3428|7|501-1000|1|4|
3429|12|1001-5000|3|1|
3430|20|1001-5000|1|2|
3431|8|5001-10000|4|3|
3432|10|10001+|1|1|
3433|19|1001-5000|3|4|
3434|2|5001-10000|1|3|
3435|2|501-1000|4|2|
3436|3|0-500|1|0|
3437|1|10001+|4|2|
3438|15|501-1000|3|1|
3439|3|0-500|3|4|
3440|18|0-500|5|2|
3441|12|501-1000|5|2|
3442|20|0-500|3|2|
3443|1|0-500|4|4|
3444|5|10001+|2|0|
3445|11|501-1000|3|1|
3446|3|0-500|2|2|
3447|12|1001-5000|4|0|
3448|6|0-500|4|0|
3449|16|0-500|1|0|
3450|16|5001-10000|1|3|
3451|7|1001-5000|2|0|
3452|14|5001-10000|1|2|
3453|15|1001-5000|2|3|
3454|12|501-1000|2|3|
3455|10|5001-10000|0|1|
3456|17|10001+|3|4|
3457|9|10001+|1|3|
3458|1|10001+|0|0|
3459|13|10001+|4|3|
3460|2|5001-10000|3|4|
3461|4|1001-5000|4|2|
3462|9|1001-5000|0|1|
3463|3|0-500|2|1|
3464|11|0-500|0|0|
3465|2|501-1000|2|4|
3466|17|1001-5000|4|1|
3467|4|5001-10000|4|0|
3468|10|0-500|4|1|
3469|11|1001-5000|0|1|
3470|8|5001-10000|1|3|
3471|10|5001-10000|3|2|
3472|5|5001-10000|1|0|
3473|15|5001-10000|5|0|
3474|13|501-1000|0|1|
3475|3|1001-5000|3|1|
3476|17|10001+|3|2|
3477|3|0-500|3|3|
3478|9|1001-5000|4|2|
3479|16|0-500|0|3|
3480|19|10001+|5|3|
3481|10|5001-10000|4|0|
3482|10|1001-5000|0|3|
3483|6|0-500|2|4|
3484|3|5001-10000|4|3|
3485|12|5001-10000|0|0|
3486|4|10001+|5|0|
3487|5|0-500|2|4|
3488|14|1001-5000|5|0|
3489|16|0-500|4|4|
3490|4|1001-5000|3|4|
3491|2|10001+|2|2|
3492|19|1001-5000|0|2|
3493|10|10001+|3|2|
3494|14|0-500|0|0|
3495|2|5001-10000|3|0|
3496|2|5001-10000|4|0|
3497|4|10001+|5|1|
3498|15|5001-10000|5|3|
3499|9|0-500|2|0|
3500|4|1001-5000|5|2|
3501|19|5001-10000|0|1|
3502|7|10001+|1|3|
3503|17|0-500|4|4|
3504|17|0-500|2|1|
3505|19|0-500|0|4|
3506|16|501-1000|2|0|
3507|1|10001+|5|1|
3508|3|10001+|5|1|
3509|3|1001-5000|5|4|
3510|18|5001-10000|2|3|
3511|2|1001-5000|5|1|
3512|2|10001+|2|3|
3513|15|0-500|3|4|
3514|16|10001+|2|3|
3515|7|0-500|3|3|
3516|2|10001+|2|3|
3517|10|1001-5000|4|3|
3518|1|501-1000|1|3|
3519|10|0-500|3|3|
3520|3|10001+|5|4|
3521|12|10001+|5|4|
3522|7|5001-10000|4|0|
3523|11|0-500|2|2|
3524|18|501-1000|2|3|
3525|16|501-1000|1|4|
3526|19|1001-5000|4|2|
3527|7|1001-5000|1|1|
3528|20|1001-5000|5|4|
3529|8|1001-5000|2|2|
3530|7|0-500|0|3|
3531|8|1001-5000|5|3|
3532|10|10001+|3|2|
3533|13|501-1000|2|0|
3534|18|501-1000|5|2|
3535|7|0-500|2|2|
3536|17|5001-10000|5|0|
3537|18|0-500|3|4|
3538|5|501-1000|2|4|
3539|17|5001-10000|3|3|
3540|7|0-500|2|0|
3541|1|501-1000|2|3|
3542|17|501-1000|2|3|
3543|11|1001-5000|1|1|
3544|9|0-500|1|0|
3545|7|0-500|1|4|
3546|3|10001+|4|3|
3547|6|501-1000|5|0|
3548|7|0-500|1|3|
3549|4|0-500|3|0|
3550|7|10001+|0|1|
3551|15|501-1000|4|3|
3552|2|501-1000|0|1|
3553|19|10001+|3|0|
3554|1|10001+|3|3|
3555|12|501-1000|2|3|
3556|4|1001-5000|2|4|
3557|11|10001+|0|0|
3558|3|0-500|0|2|
3559|7|501-1000|2|3|
3560|2|0-500|2|3|
3561|19|501-1000|2|4|
3562|2|1001-5000|3|1|
3563|16|10001+|1|0|
3564|13|501-1000|0|2|
3565|10|0-500|5|2|
3566|20|1001-5000|2|4|
3567|15|1001-5000|0|1|
3568|5|501-1000|2|1|
3569|14|501-1000|4|2|
3570|3|10001+|4|4|
3571|15|0-500|0|0|
3572|18|0-500|2|1|
3573|8|0-500|1|3|
3574|10|1001-5000|5|1|
3575|11|10001+|5|1|
3576|4|10001+|3|2|
3577|14|0-500|3|4|
3578|9|1001-5000|3|0|
3579|19|501-1000|1|0|
3580|18|0-500|3|2|
3581|2|10001+|0|4|
3582|3|5001-10000|0|2|
3583|3|10001+|3|3|
3584|14|501-1000|4|1|
3585|17|10001+|3|1|
3586|4|1001-5000|2|1|
3587|2|5001-10000|5|3|
3588|12|501-1000|5|2|
3589|19|10001+|4|4|
3590|13|5001-10000|0|3|
3591|17|0-500|4|4|
3592|6|5001-10000|2|0|
3593|8|0-500|1|3|
3594|10|1001-5000|0|1|
3595|4|1001-5000|1|0|
3596|17|5001-10000|2|2|
3597|17|501-1000|0|0|
3598|18|0-500|5|2|
3599|6|501-1000|2|3|
3600|7|501-1000|1|1|
3601|15|0-500|0|4|
3602|15|5001-10000|1|1|
3603|18|1001-5000|3|1|
3604|4|0-500|0|4|
3605|3|501-1000|1|4|
3606|4|0-500|0|3|
3607|20|10001+|4|4|
3608|15|1001-5000|3|3|
3609|1|5001-10000|3|3|
3610|11|10001+|1|2|
3611|18|5001-10000|3|3|
3612|6|5001-10000|4|1|
3613|18|0-500|5|0|
3614|13|1001-5000|0|4|
3615|5|501-1000|5|2|
3616|13|501-1000|0|4|
3617|7|501-1000|5|2|
3618|13|10001+|2|0|
3619|11|10001+|0|3|
3620|1|0-500|4|0|
3621|6|501-1000|3|3|
3622|5|10001+|2|1|
3623|17|501-1000|3|4|
3624|3|0-500|0|0|
3625|8|5001-10000|5|1|
3626|17|0-500|1|4|
3627|17|5001-10000|3|3|
3628|16|501-1000|1|4|
3629|2|5001-10000|0|4|
3630|9|501-1000|2|3|
3631|8|10001+|0|0|
3632|15|0-500|3|2|
3633|13|10001+|0|1|
3634|17|5001-10000|4|1|
3635|5|10001+|5|3|
3636|13|1001-5000|4|0|
3637|15|5001-10000|5|2|
3638|2|501-1000|2|4|
3639|16|5001-10000|4|1|
3640|18|10001+|5|0|
3641|5|10001+|4|2|
3642|18|5001-10000|2|1|
3643|19|0-500|0|3|
3644|19|10001+|2|3|
3645|19|1001-5000|3|1|
3646|10|501-1000|4|2|
3647|1|10001+|1|0|
3648|6|1001-5000|0|4|
3649|7|5001-10000|3|3|
3650|6|10001+|2|0|
3651|5|5001-10000|5|3|
3652|19|10001+|3|1|
3653|3|1001-5000|1|0|
3654|16|501-1000|2|2|
3655|20|0-500|2|3|
3656|11|1001-5000|2|2|
3657|8|5001-10000|2|3|
3658|18|0-500|2|2|
3659|5|501-1000|1|2|
3660|6|5001-10000|1|3|
3661|15|5001-10000|5|4|
3662|12|0-500|4|2|
3663|19|1001-5000|3|0|
3664|8|1001-5000|3|3|
3665|20|5001-10000|5|1|
3666|11|5001-10000|5|2|
3667|19|10001+|2|4|
3668|14|10001+|2|4|
3669|10|1001-5000|4|4|
3670|16|1001-5000|2|4|
3671|8|5001-10000|5|4|
3672|18|1001-5000|0|3|
3673|20|10001+|0|4|
3674|13|5001-10000|5|2|
3675|7|5001-10000|3|3|
3676|16|5001-10000|0|0|
3677|13|1001-5000|3|0|
3678|14|0-500|4|4|
3679|15|501-1000|1|0|
3680|19|10001+|3|4|
3681|6|0-500|4|3|
3682|19|5001-10000|4|1|
3683|12|10001+|2|4|
3684|18|501-1000|0|0|
3685|17|0-500|1|4|
3686|1|0-500|3|4|
3687|19|0-500|4|2|
3688|7|501-1000|3|2|
3689|3|501-1000|5|3|
3690|5|501-1000|4|1|
3691|6|10001+|3|1|
3692|16|1001-5000|0|2|
3693|3|0-500|0|2|
3694|4|501-1000|3|4|
3695|13|501-1000|4|3|
3696|5|1001-5000|0|1|
3697|2|5001-10000|0|4|
3698|20|0-500|4|2|
3699|5|10001+|5|0|
3700|19|0-500|1|0|
3701|9|1001-5000|2|0|
3702|4|5001-10000|3|2|
3703|11|5001-10000|5|4|
3704|20|501-1000|4|3|
3705|17|0-500|3|1|
3706|10|10001+|1|2|
3707|1|0-500|5|3|
3708|1|5001-10000|1|4|
3709|16|5001-10000|2|4|
3710|3|10001+|1|0|
3711|18|0-500|2|0|
3712|17|0-500|0|2|
3713|1|0-500|0|4|
3714|19|1001-5000|0|0|
3715|12|1001-5000|3|3|
3716|12|1001-5000|2|4|
3717|8|10001+|1|2|
3718|16|501-1000|1|1|
3719|8|0-500|0|1|
3720|16|1001-5000|5|1|
3721|8|5001-10000|2|2|
3722|1|10001+|3|3|
3723|5|501-1000|1|2|
3724|12|0-500|4|2|
3725|13|5001-10000|3|0|
3726|4|5001-10000|5|2|
3727|19|10001+|1|2|
3728|17|0-500|4|0|
3729|5|1001-5000|2|2|
3730|12|5001-10000|5|1|
3731|2|1001-5000|2|2|
3732|4|5001-10000|1|4|
3733|1|0-500|2|4|
3734|10|1001-5000|0|4|
3735|15|5001-10000|1|4|
3736|18|501-1000|1|4|
3737|7|5001-10000|1|4|
3738|13|501-1000|2|0|
3739|18|5001-10000|0|1|
3740|12|501-1000|1|0|
3741|14|1001-5000|1|4|
3742|1|501-1000|0|3|
3743|8|0-500|5|4|
3744|7|501-1000|5|0|
3745|1|5001-10000|0|4|
3746|4|0-500|2|2|
3747|2|0-500|4|0|
3748|11|5001-10000|3|1|
3749|11|0-500|4|2|
3750|5|10001+|0|0|
3751|3|501-1000|4|3|
3752|8|1001-5000|0|3|
3753|9|0-500|1|0|
3754|9|10001+|5|3|
3755|15|5001-10000|4|0|
3756|18|1001-5000|0|0|
3757|16|5001-10000|4|0|
3758|14|501-1000|0|3|
3759|4|501-1000|2|1|
3760|6|1001-5000|5|3|
3761|6|1001-5000|0|3|
3762|2|0-500|3|0|
3763|9|5001-10000|4|4|
3764|7|501-1000|0|1|
3765|14|1001-5000|4|3|
3766|10|5001-10000|4|1|
3767|17|10001+|2|1|
3768|13|10001+|1|2|
3769|20|0-500|3|4|
3770|8|0-500|0|2|
3771|18|5001-10000|0|0|
3772|13|10001+|5|4|
3773|3|1001-5000|5|0|
3774|4|1001-5000|0|2|
3775|16|501-1000|0|4|
3776|10|0-500|3|1|
3777|3|0-500|2|0|
3778|17|501-1000|0|3|
3779|10|1001-5000|5|1|
3780|4|501-1000|1|4|
3781|11|1001-5000|4|0|
3782|4|0-500|0|2|
3783|17|0-500|1|4|
3784|9|1001-5000|5|0|
3785|1|501-1000|1|4|
3786|6|5001-10000|4|3|
3787|18|501-1000|2|4|
3788|15|0-500|3|4|
3789|12|501-1000|0|1|
3790|19|5001-10000|3|0|
3791|7|10001+|3|0|
3792|7|0-500|3|3|
3793|10|10001+|4|0|
3794|14|1001-5000|1|2|
3795|13|10001+|5|2|
3796|3|0-500|2|1|
3797|3|10001+|0|3|
3798|17|5001-10000|3|0|
3799|19|501-1000|3|0|
3800|11|5001-10000|5|2|
3801|4|5001-10000|5|0|
